Customer Reference ID,Item Purchased,Purchase Amount (USD),Date Purchase,Review Rating,Payment Method,Year,Month,Month_Name,Day,Weekday
4047,Vest,189,3/27/2023,2.7,Credit Card,2023,3,Mar,27,Monday
4110,Umbrella,98,7/7/2023,4.8,Cash,2023,7,Jul,7,Friday
3968,Overalls,194,11/11/2022,2.6,Credit Card,2022,11,Nov,11,Friday
3958,Sun Hat,105,11/19/2022,4.6,Credit Card,2022,11,Nov,19,Saturday
4086,Sandals,78,5/21/2023,3.3,Credit Card,2023,5,May,21,Sunday
4115,Sunglasses,40,2/12/2023,2.8,Cash,2023,2,Feb,12,Sunday
4054,Trench Coat,17,2/17/2023,2.5,Cash,2023,2,Feb,17,Friday
4034,Blazer,119,8/15/2023,1.3,Credit Card,2023,8,Aug,15,Tuesday
4058,Romper,26,4/20/2023,1.7,Credit Card,2023,4,Apr,20,Thursday
4051,Gloves,157,9/9/2023,3.2,Credit Card,2023,9,Sep,9,Saturday
3990,Belt,137,4/7/2023,1.6,Credit Card,2023,4,Apr,7,Friday
4100,Coat,102,2/6/2023,3.8,Cash,2023,2,Feb,6,Monday
4002,Flannel Shirt,75,11/30/2022,1.5,Cash,2022,11,Nov,30,Wednesday
4023,Pajamas,156,4/23/2023,3.3,Credit Card,2023,4,Apr,23,Sunday
4085,Poncho,140,8/29/2023,1.5,Cash,2023,8,Aug,29,Tuesday
4043,Vest,13,6/1/2023,1.8,Credit Card,2023,6,Jun,1,Thursday
4076,Flip-Flops,130,10/3/2022,2.9,Credit Card,2022,10,Oct,3,Monday
4038,Vest,19,10/7/2022,4.2,Cash,2022,10,Oct,7,Friday
4092,Hat,192,7/29/2023,1.5,Cash,2023,7,Jul,29,Saturday
4067,Poncho,117,2/4/2023,4.4,Credit Card,2023,2,Feb,4,Saturday
4023,Loafers,194,3/10/2023,4.9,Credit Card,2023,3,Mar,10,Friday
3986,Jacket,29,3/14/2023,2,Cash,2023,3,Mar,14,Tuesday
4037,Tank Top,40,3/10/2023,4.4,Credit Card,2023,3,Mar,10,Friday
3968,Overalls,23,12/1/2022,1.9,Cash,2022,12,Dec,1,Thursday
4084,Leggings,21,2/20/2023,4.5,Cash,2023,2,Feb,20,Monday
4028,Backpack,27,10/11/2022,1.1,Credit Card,2022,10,Oct,11,Tuesday
4049,Backpack,82,2/6/2023,4.7,Credit Card,2023,2,Feb,6,Monday
4067,Vest,89,8/7/2023,3.4,Cash,2023,8,Aug,7,Monday
4029,Pajamas,151,10/1/2023,4,Cash,2023,10,Oct,1,Sunday
4024,Coat,104,7/8/2023,3.5,Credit Card,2023,7,Jul,8,Saturday
4113,Sweater,154,12/17/2022,4.6,Cash,2022,12,Dec,17,Saturday
4024,Swimsuit,199,1/1/2023,4,Cash,2023,1,Jan,1,Sunday
4089,Backpack,128,11/12/2022,3.4,Credit Card,2022,11,Nov,12,Saturday
4037,Belt,136,7/5/2023,4.1,Cash,2023,7,Jul,5,Wednesday
4068,Socks,60,10/14/2022,1.1,Credit Card,2022,10,Oct,14,Friday
3995,Jacket,16,4/15/2023,2.5,Credit Card,2023,4,Apr,15,Saturday
4099,Swimsuit,98,4/21/2023,2.9,Credit Card,2023,4,Apr,21,Friday
4119,Loafers,187,12/23/2022,4.7,Credit Card,2022,12,Dec,23,Friday
4069,Jumpsuit,95,10/22/2022,3.1,Cash,2022,10,Oct,22,Saturday
4005,Jeans,198,6/22/2023,3,Credit Card,2023,6,Jun,22,Thursday
3995,Boots,36,4/10/2023,4.5,Credit Card,2023,4,Apr,10,Monday
3970,Cardigan,70,7/7/2023,3.8,Credit Card,2023,7,Jul,7,Friday
4015,Coat,25,7/12/2023,3.4,Credit Card,2023,7,Jul,12,Wednesday
4003,Polo Shirt,46,4/24/2023,3.3,Credit Card,2023,4,Apr,24,Monday
3966,Skirt,33,9/17/2023,1.4,Credit Card,2023,9,Sep,17,Sunday
4023,Scarf,143,8/19/2023,3.5,Credit Card,2023,8,Aug,19,Saturday
3998,Loafers,105,9/22/2023,2.1,Cash,2023,9,Sep,22,Friday
4076,T-shirt,31,10/12/2022,2.2,Cash,2022,10,Oct,12,Wednesday
4068,Tunic,139,9/4/2023,2.3,Credit Card,2023,9,Sep,4,Monday
4083,Socks,29,7/2/2023,2.4,Credit Card,2023,7,Jul,2,Sunday
3967,Sun Hat,25,7/5/2023,4.3,Cash,2023,7,Jul,5,Wednesday
4070,Socks,43,10/8/2022,2.6,Cash,2022,10,Oct,8,Saturday
4048,Handbag,76,12/18/2022,2.7,Cash,2022,12,Dec,18,Sunday
4100,Dress,110,4/20/2023,4.1,Cash,2023,4,Apr,20,Thursday
4081,Boots,198,3/15/2023,1.6,Cash,2023,3,Mar,15,Wednesday
4074,Sneakers,125,12/21/2022,2.2,Credit Card,2022,12,Dec,21,Wednesday
4083,Hoodie,29,8/9/2023,2.4,Credit Card,2023,8,Aug,9,Wednesday
3985,Sunglasses,44,9/24/2023,2.3,Credit Card,2023,9,Sep,24,Sunday
3994,Sunglasses,159,3/24/2023,3.3,Cash,2023,3,Mar,24,Friday
3980,Onesie,90,2/23/2023,4.2,Cash,2023,2,Feb,23,Thursday
4009,Dress,147,9/21/2023,1.7,Cash,2023,9,Sep,21,Thursday
4029,Sweater,63,5/13/2023,3,Cash,2023,5,May,13,Saturday
4003,Leggings,128,9/30/2023,2.9,Credit Card,2023,9,Sep,30,Saturday
4000,Hoodie,40,8/5/2023,3.3,Credit Card,2023,8,Aug,5,Saturday
4026,T-shirt,87,1/14/2023,2,Cash,2023,1,Jan,14,Saturday
4101,Raincoat,188,1/31/2023,4.3,Credit Card,2023,1,Jan,31,Tuesday
4106,Tunic,65,3/26/2023,1,Cash,2023,3,Mar,26,Sunday
4011,Cardigan,93,5/3/2023,4.7,Cash,2023,5,May,3,Wednesday
3958,Trench Coat,101,1/12/2023,3.3,Credit Card,2023,1,Jan,12,Thursday
4091,Socks,22,10/30/2022,3.3,Cash,2022,10,Oct,30,Sunday
4103,Leggings,76,1/7/2023,1.2,Cash,2023,1,Jan,7,Saturday
4003,Tunic,54,8/7/2023,4.9,Cash,2023,8,Aug,7,Monday
3976,Camisole,125,3/4/2023,1.5,Cash,2023,3,Mar,4,Saturday
4020,Raincoat,150,2/13/2023,2.4,Cash,2023,2,Feb,13,Monday
4084,Blouse,128,10/12/2022,1.2,Cash,2022,10,Oct,12,Wednesday
4041,Umbrella,41,6/18/2023,2.1,Cash,2023,6,Jun,18,Sunday
4029,Trousers,66,5/11/2023,1.8,Credit Card,2023,5,May,11,Thursday
4052,Trench Coat,175,6/17/2023,3.5,Credit Card,2023,6,Jun,17,Saturday
3984,Trench Coat,29,7/14/2023,3.5,Cash,2023,7,Jul,14,Friday
3964,Jeans,123,8/3/2023,3.2,Credit Card,2023,8,Aug,3,Thursday
3977,Slippers,33,12/27/2022,1.9,Credit Card,2022,12,Dec,27,Tuesday
4074,Pajamas,94,10/23/2022,4.3,Credit Card,2022,10,Oct,23,Sunday
4073,Slippers,22,12/1/2022,1.4,Cash,2022,12,Dec,1,Thursday
4025,Cardigan,195,9/25/2023,2.9,Credit Card,2023,9,Sep,25,Monday
3958,Pants,119,11/18/2022,1.9,Credit Card,2022,11,Nov,18,Friday
3968,Overalls,57,9/21/2023,1.9,Credit Card,2023,9,Sep,21,Thursday
4116,Hoodie,124,8/20/2023,2,Credit Card,2023,8,Aug,20,Sunday
4072,Handbag,18,2/23/2023,3.3,Cash,2023,2,Feb,23,Thursday
4040,Hoodie,167,1/23/2023,2.5,Cash,2023,1,Jan,23,Monday
4102,Romper,85,11/11/2022,1.4,Credit Card,2022,11,Nov,11,Friday
4011,Scarf,32,1/12/2023,2.8,Cash,2023,1,Jan,12,Thursday
3969,Umbrella,45,9/15/2023,2.5,Cash,2023,9,Sep,15,Friday
4121,Backpack,174,12/15/2022,2.5,Credit Card,2022,12,Dec,15,Thursday
4029,Pants,144,4/19/2023,2.1,Cash,2023,4,Apr,19,Wednesday
4039,Jumpsuit,149,4/13/2023,3,Cash,2023,4,Apr,13,Thursday
3971,Romper,107,11/22/2022,3.1,Credit Card,2022,11,Nov,22,Tuesday
3975,Coat,101,11/20/2022,3,Credit Card,2022,11,Nov,20,Sunday
4097,Trench Coat,134,3/22/2023,4.4,Credit Card,2023,3,Mar,22,Wednesday
4111,Flannel Shirt,154,7/4/2023,2.5,Credit Card,2023,7,Jul,4,Tuesday
4054,Camisole,109,2/20/2023,3.4,Credit Card,2023,2,Feb,20,Monday
3980,Loafers,16,7/12/2023,2.5,Credit Card,2023,7,Jul,12,Wednesday
4059,Backpack,66,3/24/2023,1.8,Credit Card,2023,3,Mar,24,Friday
4002,Jumpsuit,81,10/26/2022,2.2,Cash,2022,10,Oct,26,Wednesday
4059,Bowtie,145,12/24/2022,1.1,Credit Card,2022,12,Dec,24,Saturday
3979,Blouse,159,4/24/2023,2,Credit Card,2023,4,Apr,24,Monday
3962,Trousers,50,2/2/2023,2.8,Credit Card,2023,2,Feb,2,Thursday
3998,Swimsuit,78,9/3/2023,2.5,Credit Card,2023,9,Sep,3,Sunday
4056,Flip-Flops,198,12/2/2022,3.9,Cash,2022,12,Dec,2,Friday
4029,Dress,66,8/2/2023,1.9,Credit Card,2023,8,Aug,2,Wednesday
4122,Romper,109,9/2/2023,5,Cash,2023,9,Sep,2,Saturday
3996,Jumpsuit,54,4/26/2023,1.7,Credit Card,2023,4,Apr,26,Wednesday
4033,Pajamas,198,3/2/2023,4.2,Credit Card,2023,3,Mar,2,Thursday
4082,Boots,161,5/22/2023,4.9,Credit Card,2023,5,May,22,Monday
4111,Loafers,154,12/22/2022,1.4,Credit Card,2022,12,Dec,22,Thursday
3990,Jacket,136,12/16/2022,1.2,Cash,2022,12,Dec,16,Friday
3981,Sunglasses,33,3/11/2023,2.8,Cash,2023,3,Mar,11,Saturday
4088,Kimono,15,8/5/2023,4.7,Credit Card,2023,8,Aug,5,Saturday
4008,Skirt,10,5/30/2023,2.2,Credit Card,2023,5,May,30,Tuesday
4082,T-shirt,167,9/14/2023,1.9,Cash,2023,9,Sep,14,Thursday
4078,Blazer,92,6/3/2023,4.1,Credit Card,2023,6,Jun,3,Saturday
4110,Kimono,46,10/1/2023,4.6,Cash,2023,10,Oct,1,Sunday
4065,Skirt,144,2/21/2023,4.2,Cash,2023,2,Feb,21,Tuesday
3980,Overalls,28,3/2/2023,3.9,Cash,2023,3,Mar,2,Thursday
4051,Coat,35,9/24/2023,4.3,Cash,2023,9,Sep,24,Sunday
4114,Cardigan,92,10/31/2022,1.5,Cash,2022,10,Oct,31,Monday
4118,Sneakers,173,9/14/2023,2,Credit Card,2023,9,Sep,14,Thursday
3980,Swimsuit,191,8/25/2023,4.1,Cash,2023,8,Aug,25,Friday
3967,Raincoat,187,1/10/2023,1.1,Credit Card,2023,1,Jan,10,Tuesday
4088,Hoodie,167,11/11/2022,1.2,Credit Card,2022,11,Nov,11,Friday
4044,Jacket,67,5/17/2023,1.2,Cash,2023,5,May,17,Wednesday
4075,Hat,54,11/3/2022,1.5,Cash,2022,11,Nov,3,Thursday
4014,Romper,197,2/27/2023,4.3,Credit Card,2023,2,Feb,27,Monday
4122,Jumpsuit,42,4/19/2023,2.1,Cash,2023,4,Apr,19,Wednesday
4091,Onesie,156,7/22/2023,4,Credit Card,2023,7,Jul,22,Saturday
4091,Bowtie,166,7/24/2023,4.2,Credit Card,2023,7,Jul,24,Monday
3978,Backpack,154,2/18/2023,2.6,Credit Card,2023,2,Feb,18,Saturday
4076,Shorts,94,6/7/2023,4.8,Cash,2023,6,Jun,7,Wednesday
4068,Sunglasses,70,4/18/2023,2.4,Credit Card,2023,4,Apr,18,Tuesday
3977,Kimono,91,4/28/2023,3.9,Credit Card,2023,4,Apr,28,Friday
4033,Swimsuit,32,4/28/2023,2.6,Credit Card,2023,4,Apr,28,Friday
3995,Cardigan,181,1/2/2023,3,Credit Card,2023,1,Jan,2,Monday
3989,Vest,95,2/6/2023,1.8,Credit Card,2023,2,Feb,6,Monday
4033,Tie,77,3/18/2023,2.5,Credit Card,2023,3,Mar,18,Saturday
4020,Flip-Flops,187,9/26/2023,3.4,Credit Card,2023,9,Sep,26,Tuesday
4066,Blouse,37,4/12/2023,2.3,Credit Card,2023,4,Apr,12,Wednesday
4032,Bowtie,22,10/3/2022,1.1,Credit Card,2022,10,Oct,3,Monday
4102,Swimsuit,197,4/6/2023,3.6,Cash,2023,4,Apr,6,Thursday
3969,Trench Coat,52,1/28/2023,4.5,Credit Card,2023,1,Jan,28,Saturday
4098,Flip-Flops,136,10/8/2022,4,Cash,2022,10,Oct,8,Saturday
3976,Leggings,99,12/11/2022,2.2,Credit Card,2022,12,Dec,11,Sunday
3968,Swimsuit,35,4/16/2023,1.1,Cash,2023,4,Apr,16,Sunday
4088,Hoodie,157,11/8/2022,2.8,Cash,2022,11,Nov,8,Tuesday
3984,Umbrella,185,7/2/2023,2.9,Credit Card,2023,7,Jul,2,Sunday
4087,Tie,125,3/5/2023,4.5,Cash,2023,3,Mar,5,Sunday
4075,Umbrella,36,6/7/2023,2.2,Credit Card,2023,6,Jun,7,Wednesday
4047,Backpack,197,10/5/2022,2.7,Cash,2022,10,Oct,5,Wednesday
4106,Poncho,33,4/18/2023,2.9,Credit Card,2023,4,Apr,18,Tuesday
3977,Boots,167,6/23/2023,4.5,Credit Card,2023,6,Jun,23,Friday
4085,Tank Top,190,4/25/2023,2.4,Cash,2023,4,Apr,25,Tuesday
3986,T-shirt,52,3/20/2023,5,Credit Card,2023,3,Mar,20,Monday
4075,Pants,121,10/28/2022,3.8,Credit Card,2022,10,Oct,28,Friday
3968,Coat,151,4/22/2023,4.2,Credit Card,2023,4,Apr,22,Saturday
3978,Sunglasses,196,4/22/2023,3.5,Cash,2023,4,Apr,22,Saturday
4063,Vest,179,2/1/2023,1.2,Credit Card,2023,2,Feb,1,Wednesday
4033,Jacket,70,5/12/2023,1.5,Cash,2023,5,May,12,Friday
4107,Pajamas,150,4/9/2023,1.1,Credit Card,2023,4,Apr,9,Sunday
4073,Overalls,49,10/24/2022,3.9,Cash,2022,10,Oct,24,Monday
4044,Overalls,170,11/15/2022,3.9,Credit Card,2022,11,Nov,15,Tuesday
4004,Overalls,61,8/29/2023,1.6,Credit Card,2023,8,Aug,29,Tuesday
4004,Polo Shirt,173,5/9/2023,2.6,Cash,2023,5,May,9,Tuesday
4111,Skirt,39,10/6/2022,4.8,Cash,2022,10,Oct,6,Thursday
4023,Hoodie,111,8/17/2023,3.3,Cash,2023,8,Aug,17,Thursday
3984,Hat,179,7/8/2023,4.3,Credit Card,2023,7,Jul,8,Saturday
4068,Camisole,174,7/29/2023,3.2,Cash,2023,7,Jul,29,Saturday
4093,Skirt,57,12/2/2022,4.7,Credit Card,2022,12,Dec,2,Friday
3986,Socks,77,10/24/2022,1.3,Credit Card,2022,10,Oct,24,Monday
3960,Vest,78,8/1/2023,4.9,Cash,2023,8,Aug,1,Tuesday
4000,Trousers,48,12/1/2022,3,Credit Card,2022,12,Dec,1,Thursday
4060,Trousers,148,1/31/2023,4.9,Credit Card,2023,1,Jan,31,Tuesday
4111,Loafers,160,8/25/2023,4.8,Cash,2023,8,Aug,25,Friday
4081,Kimono,25,10/16/2022,3.2,Cash,2022,10,Oct,16,Sunday
4034,Scarf,143,12/14/2022,4.3,Credit Card,2022,12,Dec,14,Wednesday
4115,Tank Top,147,4/6/2023,3.7,Cash,2023,4,Apr,6,Thursday
4114,Poncho,131,12/10/2022,3.7,Cash,2022,12,Dec,10,Saturday
4049,Onesie,70,10/13/2022,3.4,Credit Card,2022,10,Oct,13,Thursday
4058,Shorts,30,8/9/2023,4.2,Credit Card,2023,8,Aug,9,Wednesday
4034,Sneakers,192,2/13/2023,2,Cash,2023,2,Feb,13,Monday
3989,Dress,142,12/21/2022,4.8,Cash,2022,12,Dec,21,Wednesday
3991,Polo Shirt,183,9/19/2023,4.9,Credit Card,2023,9,Sep,19,Tuesday
3960,Pants,47,1/12/2023,1.2,Cash,2023,1,Jan,12,Thursday
3985,Pants,54,4/9/2023,4.3,Cash,2023,4,Apr,9,Sunday
3961,Handbag,52,7/20/2023,4.4,Credit Card,2023,7,Jul,20,Thursday
4005,Scarf,59,5/29/2023,4.8,Cash,2023,5,May,29,Monday
4080,Dress,170,4/7/2023,2.5,Credit Card,2023,4,Apr,7,Friday
4018,Jumpsuit,91,11/28/2022,1.3,Cash,2022,11,Nov,28,Monday
4068,Pajamas,27,7/23/2023,2.9,Cash,2023,7,Jul,23,Sunday
4094,Swimsuit,151,1/5/2023,4.6,Cash,2023,1,Jan,5,Thursday
4005,Belt,80,4/20/2023,4.3,Cash,2023,4,Apr,20,Thursday
3979,Onesie,13,10/23/2022,2.9,Cash,2022,10,Oct,23,Sunday
4075,Sweater,117,8/17/2023,1.5,Cash,2023,8,Aug,17,Thursday
4065,Tunic,159,10/24/2022,2.6,Cash,2022,10,Oct,24,Monday
3962,Umbrella,35,12/9/2022,2.1,Credit Card,2022,12,Dec,9,Friday
3986,Belt,154,5/27/2023,1.7,Cash,2023,5,May,27,Saturday
3999,Sneakers,83,3/29/2023,2.3,Cash,2023,3,Mar,29,Wednesday
3996,Sandals,98,6/11/2023,1.3,Credit Card,2023,6,Jun,11,Sunday
4081,Hat,134,9/5/2023,1,Cash,2023,9,Sep,5,Tuesday
4077,Hoodie,131,3/15/2023,3,Cash,2023,3,Mar,15,Wednesday
4072,Jacket,46,2/18/2023,4.2,Cash,2023,2,Feb,18,Saturday
4106,Sneakers,184,8/20/2023,5,Credit Card,2023,8,Aug,20,Sunday
4008,Hoodie,94,12/11/2022,1.5,Cash,2022,12,Dec,11,Sunday
4032,Blazer,22,10/24/2022,2.5,Credit Card,2022,10,Oct,24,Monday
4102,Romper,78,3/14/2023,4.3,Cash,2023,3,Mar,14,Tuesday
4057,Bowtie,15,2/25/2023,3.3,Cash,2023,2,Feb,25,Saturday
4042,Flannel Shirt,135,8/7/2023,2.3,Credit Card,2023,8,Aug,7,Monday
4118,Sandals,44,2/25/2023,4.3,Credit Card,2023,2,Feb,25,Saturday
4067,Hat,200,3/19/2023,1.7,Cash,2023,3,Mar,19,Sunday
4063,Sweater,92,1/25/2023,5,Credit Card,2023,1,Jan,25,Wednesday
4083,Hoodie,116,6/22/2023,3.4,Credit Card,2023,6,Jun,22,Thursday
4105,Belt,32,11/17/2022,3.1,Credit Card,2022,11,Nov,17,Thursday
4031,Blazer,142,10/10/2022,2,Credit Card,2022,10,Oct,10,Monday
3966,Coat,24,8/20/2023,3.8,Cash,2023,8,Aug,20,Sunday
4108,Onesie,155,4/19/2023,4.2,Credit Card,2023,4,Apr,19,Wednesday
4016,Coat,24,3/30/2023,4.2,Cash,2023,3,Mar,30,Thursday
3972,Tank Top,126,6/30/2023,4.9,Cash,2023,6,Jun,30,Friday
3961,Raincoat,60,2/24/2023,1.6,Credit Card,2023,2,Feb,24,Friday
4065,Tank Top,128,2/23/2023,1.3,Credit Card,2023,2,Feb,23,Thursday
4104,Sunglasses,172,3/20/2023,1.5,Credit Card,2023,3,Mar,20,Monday
4037,Pajamas,184,4/23/2023,2.8,Credit Card,2023,4,Apr,23,Sunday
3973,Sun Hat,162,12/21/2022,3.8,Cash,2022,12,Dec,21,Wednesday
4025,Loafers,131,12/26/2022,3.9,Cash,2022,12,Dec,26,Monday
4122,Socks,99,8/3/2023,1.5,Cash,2023,8,Aug,3,Thursday
4063,Jacket,76,9/18/2023,4.8,Credit Card,2023,9,Sep,18,Monday
4078,Camisole,186,4/9/2023,3.4,Cash,2023,4,Apr,9,Sunday
4071,Wallet,62,10/28/2022,2,Credit Card,2022,10,Oct,28,Friday
4068,Camisole,114,3/12/2023,3,Credit Card,2023,3,Mar,12,Sunday
3962,Poncho,184,9/25/2023,2.6,Cash,2023,9,Sep,25,Monday
4030,Camisole,175,4/14/2023,2.3,Credit Card,2023,4,Apr,14,Friday
4077,T-shirt,67,1/30/2023,4.7,Credit Card,2023,1,Jan,30,Monday
4045,Pants,88,4/29/2023,3.8,Credit Card,2023,4,Apr,29,Saturday
4016,Pants,118,5/5/2023,4.8,Cash,2023,5,May,5,Friday
4086,Kimono,99,12/12/2022,2.9,Cash,2022,12,Dec,12,Monday
4013,Leggings,65,3/9/2023,1.6,Cash,2023,3,Mar,9,Thursday
4107,Shorts,183,7/6/2023,2,Credit Card,2023,7,Jul,6,Thursday
4043,Umbrella,169,5/6/2023,4.8,Cash,2023,5,May,6,Saturday
4111,Tie,36,10/17/2022,3.9,Credit Card,2022,10,Oct,17,Monday
3990,Flannel Shirt,105,10/7/2022,3.8,Cash,2022,10,Oct,7,Friday
4032,Camisole,162,3/2/2023,2.5,Cash,2023,3,Mar,2,Thursday
4063,Bowtie,133,8/25/2023,4.3,Credit Card,2023,8,Aug,25,Friday
4077,Handbag,173,5/5/2023,3.6,Credit Card,2023,5,May,5,Friday
3998,Bowtie,80,4/27/2023,3,Cash,2023,4,Apr,27,Thursday
4116,Handbag,192,10/10/2022,4.6,Cash,2022,10,Oct,10,Monday
4010,Slippers,176,12/8/2022,3.4,Cash,2022,12,Dec,8,Thursday
4029,Skirt,48,1/10/2023,2.7,Cash,2023,1,Jan,10,Tuesday
3979,Dress,71,3/31/2023,4.2,Credit Card,2023,3,Mar,31,Friday
4080,Scarf,163,11/3/2022,3.9,Cash,2022,11,Nov,3,Thursday
3990,Poncho,91,4/7/2023,3.2,Credit Card,2023,4,Apr,7,Friday
4001,Socks,194,6/17/2023,1.2,Credit Card,2023,6,Jun,17,Saturday
3997,Tank Top,85,10/15/2022,4.2,Credit Card,2022,10,Oct,15,Saturday
4112,Polo Shirt,117,11/7/2022,4.5,Cash,2022,11,Nov,7,Monday
4082,Jumpsuit,198,4/11/2023,4.7,Credit Card,2023,4,Apr,11,Tuesday
4063,Loafers,156,9/15/2023,3.4,Credit Card,2023,9,Sep,15,Friday
4083,Pajamas,97,10/4/2022,2.2,Credit Card,2022,10,Oct,4,Tuesday
4034,Scarf,66,11/5/2022,1.2,Cash,2022,11,Nov,5,Saturday
4017,Raincoat,173,5/15/2023,4.6,Cash,2023,5,May,15,Monday
4010,Scarf,181,1/27/2023,2.1,Credit Card,2023,1,Jan,27,Friday
4099,Socks,86,9/14/2023,1.2,Credit Card,2023,9,Sep,14,Thursday
3969,Umbrella,178,8/23/2023,2.8,Credit Card,2023,8,Aug,23,Wednesday
3961,Sunglasses,56,11/17/2022,2.7,Cash,2022,11,Nov,17,Thursday
4048,T-shirt,130,5/6/2023,4.2,Cash,2023,5,May,6,Saturday
4048,Swimsuit,153,11/19/2022,2.7,Cash,2022,11,Nov,19,Saturday
3997,Jeans,56,3/12/2023,4.8,Credit Card,2023,3,Mar,12,Sunday
4001,Blazer,95,5/6/2023,3.6,Credit Card,2023,5,May,6,Saturday
4085,Blazer,66,10/29/2022,3.4,Cash,2022,10,Oct,29,Saturday
3973,Shorts,117,6/28/2023,1.9,Cash,2023,6,Jun,28,Wednesday
4043,Tank Top,94,5/15/2023,2.2,Cash,2023,5,May,15,Monday
4067,Kimono,159,7/21/2023,1.9,Cash,2023,7,Jul,21,Friday
3986,Backpack,40,11/2/2022,3.2,Cash,2022,11,Nov,2,Wednesday
4115,Overalls,172,4/11/2023,3.2,Cash,2023,4,Apr,11,Tuesday
4015,Tie,168,12/7/2022,3.7,Credit Card,2022,12,Dec,7,Wednesday
4100,Raincoat,138,2/9/2023,4.8,Credit Card,2023,2,Feb,9,Thursday
4081,Polo Shirt,145,11/9/2022,4,Credit Card,2022,11,Nov,9,Wednesday
4023,Belt,23,1/17/2023,3.6,Credit Card,2023,1,Jan,17,Tuesday
4044,Flannel Shirt,48,2/4/2023,2.7,Credit Card,2023,2,Feb,4,Saturday
3968,Trousers,114,3/18/2023,1.4,Cash,2023,3,Mar,18,Saturday
4099,Shorts,127,3/8/2023,2.2,Cash,2023,3,Mar,8,Wednesday
4088,Belt,134,2/14/2023,4.5,Cash,2023,2,Feb,14,Tuesday
4111,Swimsuit,55,10/30/2022,1,Cash,2022,10,Oct,30,Sunday
3983,Hat,24,9/30/2023,4.1,Credit Card,2023,9,Sep,30,Saturday
4069,Loafers,53,2/14/2023,1.5,Credit Card,2023,2,Feb,14,Tuesday
4074,Coat,50,4/7/2023,1.5,Credit Card,2023,4,Apr,7,Friday
3985,Polo Shirt,32,1/19/2023,4.1,Credit Card,2023,1,Jan,19,Thursday
4113,Pajamas,119,9/15/2023,2.1,Credit Card,2023,9,Sep,15,Friday
3983,Wallet,19,9/22/2023,2.4,Cash,2023,9,Sep,22,Friday
4100,Tank Top,197,5/29/2023,1.8,Cash,2023,5,May,29,Monday
3967,Umbrella,13,7/27/2023,3.9,Credit Card,2023,7,Jul,27,Thursday
4086,Belt,145,10/29/2022,3.5,Cash,2022,10,Oct,29,Saturday
3999,Cardigan,170,5/25/2023,1.6,Cash,2023,5,May,25,Thursday
4118,Tank Top,67,12/4/2022,3.1,Cash,2022,12,Dec,4,Sunday
3987,Flip-Flops,98,7/22/2023,1.8,Cash,2023,7,Jul,22,Saturday
4009,Skirt,36,11/11/2022,4,Cash,2022,11,Nov,11,Friday
4049,Hoodie,160,8/27/2023,2.4,Cash,2023,8,Aug,27,Sunday
3997,Skirt,26,6/27/2023,4,Cash,2023,6,Jun,27,Tuesday
4031,Hoodie,86,8/24/2023,3,Cash,2023,8,Aug,24,Thursday
4070,Backpack,126,7/23/2023,1.8,Credit Card,2023,7,Jul,23,Sunday
4086,Jeans,162,7/1/2023,3.5,Cash,2023,7,Jul,1,Saturday
4084,Flip-Flops,121,4/23/2023,4,Cash,2023,4,Apr,23,Sunday
3996,Skirt,135,3/4/2023,1.9,Credit Card,2023,3,Mar,4,Saturday
4122,Kimono,58,4/27/2023,4.7,Credit Card,2023,4,Apr,27,Thursday
4042,Tunic,113,1/19/2023,3.6,Cash,2023,1,Jan,19,Thursday
3988,Polo Shirt,43,3/20/2023,1,Cash,2023,3,Mar,20,Monday
4008,Skirt,15,4/18/2023,5,Credit Card,2023,4,Apr,18,Tuesday
4069,Handbag,53,12/4/2022,3.6,Credit Card,2022,12,Dec,4,Sunday
3958,Trench Coat,19,1/30/2023,4.4,Cash,2023,1,Jan,30,Monday
4078,Dress,146,3/16/2023,3.4,Credit Card,2023,3,Mar,16,Thursday
4044,Wallet,162,8/8/2023,1.5,Credit Card,2023,8,Aug,8,Tuesday
4030,Cardigan,179,6/12/2023,3,Credit Card,2023,6,Jun,12,Monday
4000,Scarf,22,8/19/2023,3.5,Credit Card,2023,8,Aug,19,Saturday
4025,Jumpsuit,41,7/15/2023,2.3,Cash,2023,7,Jul,15,Saturday
4052,Overalls,131,5/25/2023,4.3,Credit Card,2023,5,May,25,Thursday
4063,Sun Hat,62,4/22/2023,4.4,Credit Card,2023,4,Apr,22,Saturday
4019,Socks,35,4/11/2023,2,Cash,2023,4,Apr,11,Tuesday
3995,Onesie,79,9/18/2023,1.6,Credit Card,2023,9,Sep,18,Monday
4092,Shorts,189,5/29/2023,2.6,Credit Card,2023,5,May,29,Monday
4015,Overalls,36,1/5/2023,1.3,Cash,2023,1,Jan,5,Thursday
3992,Tie,168,2/3/2023,2.2,Credit Card,2023,2,Feb,3,Friday
3964,Gloves,101,2/4/2023,2.3,Cash,2023,2,Feb,4,Saturday
4070,Trench Coat,85,10/5/2022,1.7,Credit Card,2022,10,Oct,5,Wednesday
3959,Sneakers,63,11/22/2022,2.1,Cash,2022,11,Nov,22,Tuesday
4089,Wallet,133,7/17/2023,3.2,Credit Card,2023,7,Jul,17,Monday
3974,Sandals,10,1/5/2023,4.4,Cash,2023,1,Jan,5,Thursday
4059,Boots,136,4/4/2023,4.6,Cash,2023,4,Apr,4,Tuesday
